60	34	22	49	49	49	31	31	31	84	22	29	29	80	32	20	50	38	46	46	31	31	126	126	48	28	28	85	73	24	97	35	35	53	53	53	47	44	50	50	50	116	116	34	34	34	34	118	118	23	23	23	0	26	85	30	65	29	32	32	32	32	57	19	66	66	40	40	40	15	32	32	32	82	82	82	115	115	32	84	100	46	46	89	89	89	34	49	39	39	39	91	91	93	93	93	93	13	13	13	54	42	63	63	46	37	52	52	82	43	43	43	43	46	36	36	36	36	89	89	39	39	35	35	88	80	84	84	84	84	60	43	43	43
36	8	37	30	30	30	51	51	51	61	38	25	25	57	52	32	36	35	25	25	5	5	103	103	25	42	42	62	50	12	74	9	9	72	72	72	27	33	29	29	29	93	93	10	10	10	10	95	95	38	38	38	26	0	62	16	42	9	13	13	13	13	34	27	50	50	38	38	38	29	15	15	15	59	59	59	92	92	15	61	77	25	25	66	66	66	37	34	15	15	15	68	68	70	70	70	70	33	33	33	30	18	40	40	23	12	29	29	59	20	20	20	20	23	12	12	12	12	65	65	34	16	15	15	65	57	61	61	61	61	36	36	36	36
27	56	93	59	59	59	105	105	105	1	94	74	74	20	105	89	74	80	61	61	59	59	57	57	47	94	94	18	25	68	33	63	63	121	121	121	59	74	58	58	58	47	47	60	60	60	60	49	49	95	95	95	85	62	0	68	20	66	67	67	67	67	27	86	63	63	84	84	84	89	68	68	68	38	38	38	46	46	65	1	28	61	61	25	25	25	84	72	51	51	51	44	44	26	26	26	26	92	92	92	44	46	30	30	47	62	43	43	15	50	50	50	50	39	57	57	57	57	9	9	79	50	65	65	27	20	1	1	1	1	27	80	80	80
43	17	43	44	44	44	56	56	56	68	43	9	9	71	57	20	50	46	39	39	14	14	108	108	39	48	48	69	46	19	88	17	17	78	78	78	42	46	44	44	44	99	99	25	25	25	25	101	101	44	44	44	30	16	68	0	50	7	28	28	28	28	45	20	64	64	49	49	49	24	29	29	29	73	73	73	98	98	4	68	82	39	39	70	70	70	48	49	30	30	30	82	82	76	76	76	76	38	38	38	35	29	40	40	32	17	34	34	66	35	35	35	35	34	27	27	27	27	72	72	45	30	30	30	79	71	68	68	68	68	43	48	48	48
8	36	74	39	39	39	85	85	85	20	74	56	56	29	86	70	54	61	42	42	39	39	61	61	27	75	75	20	11	49	49	44	44	102	102	102	40	54	38	38	38	51	51	40	40	40	40	53	53	75	75	75	65	42	20	50	0	47	47	47	47	47	8	67	50	50	65	65	65	69	49	49	49	37	37	37	50	50	46	20	35	42	42	24	24	24	64	53	32	32	32	50	50	28	28	28	28	72	72	72	25	26	11	11	27	43	23	23	17	31	31	31	31	19	37	37	37	37	24	24	60	31	46	46	38	29	20	20	20	20	8	60	60	60
41	10	41	37	37	37	55	55	55	66	42	16	16	64	56	25	44	43	33	33	8	8	108	108	33	46	46	67	47	18	81	11	11	77	77	77	35	41	37	37	37	98	98	19	19	19	19	100	100	43	43	43	29	9	66	7	47	0	21	21	21	21	39	20	58	58	46	46	46	24	23	23	23	66	66	66	97	97	6	66	81	33	33	71	71	71	45	43	23	23	23	76	76	75	75	75	75	38	38	38	32	23	40	40	28	12	31	31	64	28	28	28	28	28	21	21	21	21	70	70	42	24	23	23	73	64	66	66	66	66	41	44	44	44
42	17	27	21	21	21	39	39	39	67	27	37	37	60	40	43	23	22	18	18	15	15	108	108	31	29	29	67	56	9	70	18	18	61	61	61	20	20	22	22	22	99	99	7	7	7	7	101	101	28	28	28	32	13	67	28	47	21	0	1	1	1	40	38	38	38	25	25	25	39	2	2	2	55	55	55	97	97	27	67	82	18	18	71	71	71	24	22	16	16	16	63	63	76	76	76	76	38	38	38	37	25	45	45	30	21	35	35	65	21	21	21	21	28	10	10	10	10	71	71	21	17	5	5	63	60	67	67	67	67	42	23	23	23
42	17	27	21	21	21	39	39	39	67	27	37	37	60	40	43	23	22	18	18	15	15	108	108	31	29	29	67	56	9	70	18	18	61	61	61	20	20	22	22	22	99	99	7	7	7	7	101	101	28	28	28	32	13	67	28	47	21	1	0	1	1	40	38	38	38	25	25	25	39	2	2	2	55	55	55	97	97	27	67	82	18	18	71	71	71	24	22	16	16	16	63	63	76	76	76	76	38	38	38	37	25	45	45	30	21	35	35	65	21	21	21	21	28	10	10	10	10	71	71	21	17	5	5	63	60	67	67	67	67	42	23	23	23
42	17	27	21	21	21	39	39	39	67	27	37	37	60	40	43	23	22	18	18	15	15	108	108	31	29	29	67	56	9	70	18	18	61	61	61	20	20	22	22	22	99	99	7	7	7	7	101	101	28	28	28	32	13	67	28	47	21	1	1	0	1	40	38	38	38	25	25	25	39	2	2	2	55	55	55	97	97	27	67	82	18	18	71	71	71	24	22	16	16	16	63	63	76	76	76	76	38	38	38	37	25	45	45	30	21	35	35	65	21	21	21	21	28	10	10	10	10	71	71	21	17	5	5	63	60	67	67	67	67	42	23	23	23
42	17	27	21	21	21	39	39	39	67	27	37	37	60	40	43	23	22	18	18	15	15	108	108	31	29	29	67	56	9	70	18	18	61	61	61	20	20	22	22	22	99	99	7	7	7	7	101	101	28	28	28	32	13	67	28	47	21	1	1	1	0	40	38	38	38	25	25	25	39	2	2	2	55	55	55	97	97	27	67	82	18	18	71	71	71	24	22	16	16	16	63	63	76	76	76	76	38	38	38	37	25	45	45	30	21	35	35	65	21	21	21	21	28	10	10	10	10	71	71	21	17	5	5	63	60	67	67	67	67	42	23	23	23
2	29	66	31	31	31	77	77	77	27	67	51	51	26	78	64	46	53	34	34	32	32	69	69	20	67	67	27	18	41	47	36	36	94	94	94	32	47	30	30	30	59	59	33	33	33	33	61	61	67	67	67	57	34	27	45	8	39	40	40	40	40	0	59	42	42	57	57	57	62	41	41	41	35	35	35	58	58	41	27	42	34	34	32	32	32	56	45	24	24	24	47	47	36	36	36	36	65	65	65	17	19	6	6	20	36	15	15	25	23	23	23	23	12	30	30	30	30	31	31	52	23	38	38	35	26	27	27	27	27	2	53	53	53
61	30	38	56	56	56	50	50	50	86	39	19	19	83	51	6	60	50	52	52	27	27	127	127	52	43	43	86	65	29	101	31	31	72	72	72	54	56	56	56	56	118	118	37	37	37	37	119	119	39	39	39	19	27	86	20	67	20	38	38	38	38	59	0	76	76	52	52	52	4	39	39	39	86	86	86	116	116	22	86	101	52	52	89	89	89	46	59	42	42	42	95	95	95	95	95	95	24	24	24	52	43	58	58	48	32	51	51	84	47	47	47	47	47	39	39	39	39	90	90	51	43	42	42	92	83	86	86	86	86	61	55	55	55
44	47	54	23	23	23	60	60	60	64	55	73	73	46	61	81	23	35	26	26	50	50	101	101	26	50	50	70	58	47	38	55	55	68	68	68	24	29	24	24	24	92	92	41	41	41	41	94	94	55	55	55	66	50	63	64	50	58	38	38	38	38	42	76	0	1	34	34	34	78	37	37	37	27	27	27	90	90	63	63	72	26	26	74	74	74	38	24	38	38	38	26	26	75	75	75	75	71	71	71	42	38	48	48	40	54	40	40	66	34	34	34	34	32	39	39	39	39	60	60	34	37	35	35	41	46	64	64	64	64	44	29	29	29
44	47	54	23	23	23	60	60	60	64	55	73	73	46	61	81	23	35	26	26	50	50	101	101	26	50	50	70	58	47	38	55	55	68	68	68	24	29	24	24	24	92	92	41	41	41	41	94	94	55	55	55	66	50	63	64	50	58	38	38	38	38	42	76	1	0	34	34	34	78	37	37	37	27	27	27	90	90	63	63	72	26	26	74	74	74	38	24	38	38	38	26	26	75	75	75	75	71	71	71	42	38	48	48	40	54	40	40	66	34	34	34	34	32	39	39	39	39	60	60	34	37	35	35	41	46	64	64	64	64	44	29	29	29
59	42	26	26	26	26	30	30	30	84	26	58	58	70	31	57	13	4	26	26	40	40	125	125	41	20	20	84	73	30	68	44	44	38	38	38	25	10	27	27	27	116	116	31	31	31	31	118	118	26	26	26	40	38	84	49	65	46	25	25	25	25	57	52	33	33	0	1	1	53	24	24	24	56	56	56	114	114	51	84	96	26	26	88	88	88	6	15	38	38	38	57	57	93	93	93	93	45	45	45	54	47	62	62	52	45	53	53	82	37	37	37	37	45	33	33	33	33	82	82	5	38	25	25	68	70	84	84	84	84	59	4	4	4
59	42	26	26	26	26	30	30	30	84	26	58	58	70	31	57	13	4	26	26	40	40	125	125	41	20	20	84	73	30	68	44	44	38	38	38	25	10	27	27	27	116	116	31	31	31	31	118	118	26	26	26	40	38	84	49	65	46	25	25	25	25	57	52	33	33	1	0	1	53	24	24	24	56	56	56	114	114	51	84	96	26	26	88	88	88	6	15	38	38	38	57	57	93	93	93	93	45	45	45	54	47	62	62	52	45	53	53	82	37	37	37	37	45	33	33	33	33	82	82	5	38	25	25	68	70	84	84	84	84	59	4	4	4
59	42	26	26	26	26	30	30	30	84	26	58	58	70	31	57	13	4	26	26	40	40	125	125	41	20	20	84	73	30	68	44	44	38	38	38	25	10	27	27	27	116	116	31	31	31	31	118	118	26	26	26	40	38	84	49	65	46	25	25	25	25	57	52	33	33	1	1	0	53	24	24	24	56	56	56	114	114	51	84	96	26	26	88	88	88	6	15	38	38	38	57	57	93	93	93	93	45	45	45	54	47	62	62	52	45	53	53	82	37	37	37	37	45	33	33	33	33	82	82	5	38	25	25	68	70	84	84	84	84	59	4	4	4
64	33	37	58	58	58	46	46	46	89	37	22	22	85	47	5	62	51	54	54	30	30	130	130	54	43	43	89	69	31	103	33	33	68	68	68	56	57	58	58	58	121	121	39	39	39	39	122	122	38	38	38	15	29	89	24	69	24	39	39	39	39	62	4	78	78	53	53	53	0	41	41	41	87	87	87	119	119	26	89	104	54	54	93	93	93	47	61	44	44	44	97	97	98	98	98	98	20	20	20	56	45	62	62	50	36	55	55	86	49	49	49	49	50	41	41	41	41	93	93	52	45	44	44	94	85	89	89	89	89	64	56	56	56
43	19	26	19	19	19	38	38	38	68	26	38	38	61	39	45	21	20	17	17	17	17	109	109	32	28	28	68	57	10	69	20	20	60	60	60	18	18	20	20	20	100	100	8	8	8	8	102	102	27	27	27	32	15	68	29	49	23	2	2	2	2	41	39	37	37	24	24	24	41	0	1	1	54	54	54	99	99	29	68	83	17	17	72	72	72	23	20	18	18	18	62	62	77	77	77	77	38	38	38	38	26	46	46	31	22	37	37	66	22	22	22	22	29	11	11	11	11	72	72	19	18	4	4	62	61	68	68	68	68	43	22	22	22
43	19	26	19	19	19	38	38	38	68	26	38	38	61	39	45	21	20	17	17	17	17	109	109	32	28	28	68	57	10	69	20	20	60	60	60	18	18	20	20	20	100	100	8	8	8	8	102	102	27	27	27	32	15	68	29	49	23	2	2	2	2	41	39	37	37	24	24	24	41	1	0	1	54	54	54	99	99	29	68	83	17	17	72	72	72	23	20	18	18	18	62	62	77	77	77	77	38	38	38	38	26	46	46	31	22	37	37	66	22	22	22	22	29	11	11	11	11	72	72	19	18	4	4	62	61	68	68	68	68	43	22	22	22
43	19	26	19	19	19	38	38	38	68	26	38	38	61	39	45	21	20	17	17	17	17	109	109	32	28	28	68	57	10	69	20	20	60	60	60	18	18	20	20	20	100	100	8	8	8	8	102	102	27	27	27	32	15	68	29	49	23	2	2	2	2	41	39	37	37	24	24	24	41	1	1	0	54	54	54	99	99	29	68	83	17	17	72	72	72	23	20	18	18	18	62	62	77	77	77	77	38	38	38	38	26	46	46	31	22	37	37	66	22	22	22	22	29	11	11	11	11	72	72	19	18	4	4	62	61	68	68	68	68	43	22	22	22
37	56	71	40	40	40	77	77	77	38	72	82	82	20	78	91	44	52	43	43	59	59	76	76	35	67	67	44	48	64	21	64	64	93	93	93	41	46	41	41	41	66	66	55	55	55	55	68	68	72	72	72	82	59	38	73	37	66	55	55	55	55	35	86	27	27	56	56	56	87	54	54	54	0	1	1	65	65	72	37	47	43	43	51	51	51	55	42	47	47	47	13	13	49	49	49	49	88	88	88	49	47	40	40	48	63	47	47	40	42	42	42	42	41	53	53	53	53	34	34	51	46	53	53	18	20	38	38	38	38	37	52	52	52
37	56	71	40	40	40	77	77	77	38	72	82	82	20	78	91	44	52	43	43	59	59	76	76	35	67	67	44	48	64	21	64	64	93	93	93	41	46	41	41	41	66	66	55	55	55	55	68	68	72	72	72	82	59	38	73	37	66	55	55	55	55	35	86	27	27	56	56	56	87	54	54	54	1	0	1	65	65	72	37	47	43	43	51	51	51	55	42	47	47	47	13	13	49	49	49	49	88	88	88	49	47	40	40	48	63	47	47	40	42	42	42	42	41	53	53	53	53	34	34	51	46	53	53	18	20	38	38	38	38	37	52	52	52
37	56	71	40	40	40	77	77	77	38	72	82	82	20	78	91	44	52	43	43	59	59	76	76	35	67	67	44	48	64	21	64	64	93	93	93	41	46	41	41	41	66	66	55	55	55	55	68	68	72	72	72	82	59	38	73	37	66	55	55	55	55	35	86	27	27	56	56	56	87	54	54	54	1	1	0	65	65	72	37	47	43	43	51	51	51	55	42	47	47	47	13	13	49	49	49	49	88	88	88	49	47	40	40	48	63	47	47	40	42	42	42	42	41	53	53	53	53	34	34	51	46	53	53	18	20	38	38	38	38	37	52	52	52
58	86	124	89	89	89	135	135	135	46	124	104	104	49	136	118	103	111	92	92	89	89	16	16	77	125	125	34	52	99	58	93	93	152	152	152	90	104	88	88	88	1	1	90	90	90	90	10	10	125	125	125	115	92	46	98	50	97	97	97	97	97	58	116	90	90	114	114	114	119	99	99	99	65	65	65	0	1	94	46	18	92	92	31	31	31	114	102	82	82	82	70	70	22	22	22	22	122	122	122	74	76	61	61	77	91	72	72	39	81	81	81	81	69	87	87	87	87	41	41	110	81	96	96	52	49	46	46	46	46	58	110	110	110
58	86	124	89	89	89	135	135	135	46	124	104	104	49	136	118	103	111	92	92	89	89	16	16	77	125	125	34	52	99	58	93	93	152	152	152	90	104	88	88	88	1	1	90	90	90	90	10	10	125	125	125	115	92	46	98	50	97	97	97	97	97	58	116	90	90	114	114	114	119	99	99	99	65	65	65	1	0	94	46	18	92	92	31	31	31	114	102	82	82	82	70	70	22	22	22	22	122	122	122	74	76	61	61	77	91	72	72	39	81	81	81	81	69	87	87	87	87	41	41	110	81	96	96	52	49	46	46	46	46	58	110	110	110
39	16	44	43	43	43	58	58	58	64	45	13	13	67	58	24	50	47	39	39	14	14	105	105	39	49	49	65	43	20	87	13	13	79	79	79	41	47	43	43	43	95	95	25	25	25	25	97	97	45	45	45	32	15	65	4	46	6	27	27	27	27	41	22	63	63	51	51	51	26	29	29	29	72	72	72	94	94	0	64	79	39	39	67	67	67	49	49	29	29	29	81	81	73	73	73	73	40	40	40	32	25	36	36	28	14	30	30	62	34	34	34	34	33	27	27	27	27	68	68	46	30	29	29	76	67	65	65	65	65	39	49	49	49
27	56	93	58	58	58	104	104	104	1	94	74	74	20	105	89	73	80	61	61	59	59	56	56	47	94	94	18	25	68	32	63	63	121	121	121	59	74	57	57	57	47	47	60	60	60	60	49	49	94	94	94	84	61	1	68	20	66	67	67	67	67	27	86	63	63	84	84	84	89	68	68	68	37	37	37	46	46	64	0	27	61	61	26	26	26	83	72	51	51	51	43	43	26	26	26	26	92	92	92	44	46	30	30	47	62	42	42	15	50	50	50	50	39	57	57	57	57	8	8	79	50	65	65	26	20	1	1	1	1	27	80	80	80
42	71	107	71	71	71	117	117	117	28	108	88	88	31	118	103	85	93	74	74	74	74	29	29	60	106	106	19	36	83	40	77	77	133	133	133	72	86	70	70	70	20	20	75	75	75	75	21	21	109	109	109	100	77	28	82	35	81	82	82	82	82	42	101	72	72	96	96	96	104	83	83	83	47	47	47	18	18	79	27	0	74	74	16	16	16	96	84	66	66	66	52	52	7	7	7	7	107	107	107	58	61	45	45	62	76	57	57	24	65	65	65	65	54	72	72	72	72	24	24	92	66	81	81	34	31	28	28	28	28	42	92	92	92
36	23	34	4	4	4	45	45	45	61	35	49	49	47	46	57	17	22	1	1	25	25	103	103	18	35	35	62	50	27	58	30	30	63	63	63	2	17	4	4	4	93	93	19	19	19	19	95	95	36	36	36	46	25	61	39	42	33	18	18	18	18	34	52	26	26	26	26	26	54	17	17	17	43	43	43	92	92	39	61	74	0	1	66	66	66	25	15	13	13	13	51	51	70	70	70	70	51	51	51	32	24	40	40	29	29	30	30	59	12	12	12	12	23	16	16	16	16	59	59	21	12	16	16	51	47	61	61	61	61	36	22	22	22
36	23	34	4	4	4	45	45	45	61	35	49	49	47	46	57	17	22	1	1	25	25	103	103	18	35	35	62	50	27	58	30	30	63	63	63	2	17	4	4	4	93	93	19	19	19	19	95	95	36	36	36	46	25	61	39	42	33	18	18	18	18	34	52	26	26	26	26	26	54	17	17	17	43	43	43	92	92	39	61	74	1	0	66	66	66	25	15	13	13	13	51	51	70	70	70	70	51	51	51	32	24	40	40	29	29	30	30	59	12	12	12	12	23	16	16	16	16	59	59	21	12	16	16	51	47	61	61	61	61	36	22	22	22
31	60	98	63	63	63	109	109	109	25	98	77	77	33	110	91	78	85	66	66	63	63	42	42	51	99	99	12	25	73	46	66	66	126	126	126	64	78	62	62	62	32	32	64	64	64	64	34	34	99	99	99	89	66	25	70	24	71	71	71	71	71	32	89	74	74	88	88	88	93	72	72	72	51	51	51	31	31	67	26	16	66	66	0	1	1	88	77	56	56	56	57	57	10	10	10	10	96	96	96	47	50	35	35	51	64	45	45	17	55	55	55	55	43	61	61	61	61	19	19	84	55	70	70	40	33	25	25	25	25	31	84	84	84
31	60	98	63	63	63	109	109	109	25	98	77	77	33	110	91	78	85	66	66	63	63	42	42	51	99	99	12	25	73	46	66	66	126	126	126	64	78	62	62	62	32	32	64	64	64	64	34	34	99	99	99	89	66	25	70	24	71	71	71	71	71	32	89	74	74	88	88	88	93	72	72	72	51	51	51	31	31	67	26	16	66	66	1	0	1	88	77	56	56	56	57	57	10	10	10	10	96	96	96	47	50	35	35	51	64	45	45	17	55	55	55	55	43	61	61	61	61	19	19	84	55	70	70	40	33	25	25	25	25	31	84	84	84
31	60	98	63	63	63	109	109	109	25	98	77	77	33	110	91	78	85	66	66	63	63	42	42	51	99	99	12	25	73	46	66	66	126	126	126	64	78	62	62	62	32	32	64	64	64	64	34	34	99	99	99	89	66	25	70	24	71	71	71	71	71	32	89	74	74	88	88	88	93	72	72	72	51	51	51	31	31	67	26	16	66	66	1	1	0	88	77	56	56	56	57	57	10	10	10	10	96	96	96	47	50	35	35	51	64	45	45	17	55	55	55	55	43	61	61	61	61	19	19	84	55	70	70	40	33	25	25	25	25	31	84	84	84
59	41	20	25	25	25	25	25	25	83	21	52	52	69	26	52	18	4	25	25	39	39	125	125	40	15	15	84	72	29	70	43	43	39	39	39	24	10	26	26	26	115	115	30	30	30	30	117	117	20	20	20	34	37	84	48	64	45	24	24	24	24	56	46	38	38	6	6	6	47	23	23	23	55	55	55	114	114	49	83	96	25	25	88	88	88	0	18	37	37	37	62	62	92	92	92	92	39	39	39	54	46	62	62	51	45	52	52	81	37	37	37	37	45	32	32	32	32	82	82	5	38	25	25	68	69	83	83	83	83	59	9	9	9
47	35	36	14	14	14	41	41	41	72	37	58	58	57	42	64	1	15	15	15	35	35	113	113	29	31	31	73	61	30	57	40	40	51	51	51	14	8	15	15	15	103	103	26	26	26	26	105	105	36	36	36	49	34	72	49	53	43	22	22	22	22	45	59	24	24	15	15	15	61	20	20	20	42	42	42	102	102	49	72	84	15	15	77	77	77	18	0	27	27	27	48	48	81	81	81	81	54	54	54	43	35	51	51	40	40	41	41	70	26	26	26	26	34	24	24	24	24	70	70	14	27	20	20	56	57	72	72	72	72	47	10	10	10
26	13	43	16	16	16	55	55	55	51	43	39	39	44	56	47	29	34	13	13	16	16	93	93	15	45	45	52	40	19	62	21	21	75	75	75	15	29	15	15	15	83	83	9	9	9	9	85	85	44	44	44	39	15	51	30	32	23	16	16	16	16	24	42	38	38	38	38	38	44	18	18	18	47	47	47	82	82	29	51	66	13	13	56	56	56	37	27	0	1	1	56	56	60	60	60	60	46	46	46	22	12	29	29	17	20	20	20	49	5	5	5	5	13	7	7	7	7	55	55	33	1	15	15	53	44	51	51	51	51	26	34	34	34
26	13	43	16	16	16	55	55	55	51	43	39	39	44	56	47	29	34	13	13	16	16	93	93	15	45	45	52	40	19	62	21	21	75	75	75	15	29	15	15	15	83	83	9	9	9	9	85	85	44	44	44	39	15	51	30	32	23	16	16	16	16	24	42	38	38	38	38	38	44	18	18	18	47	47	47	82	82	29	51	66	13	13	56	56	56	37	27	1	0	1	56	56	60	60	60	60	46	46	46	22	12	29	29	17	20	20	20	49	5	5	5	5	13	7	7	7	7	55	55	33	1	15	15	53	44	51	51	51	51	26	34	34	34
26	13	43	16	16	16	55	55	55	51	43	39	39	44	56	47	29	34	13	13	16	16	93	93	15	45	45	52	40	19	62	21	21	75	75	75	15	29	15	15	15	83	83	9	9	9	9	85	85	44	44	44	39	15	51	30	32	23	16	16	16	16	24	42	38	38	38	38	38	44	18	18	18	47	47	47	82	82	29	51	66	13	13	56	56	56	37	27	1	1	0	56	56	60	60	60	60	46	46	46	22	12	29	29	17	20	20	20	49	5	5	5	5	13	7	7	7	7	55	55	33	1	15	15	53	44	51	51	51	51	26	34	34	34
49	65	79	48	48	48	85	85	85	44	80	91	91	26	86	100	47	60	51	51	68	68	81	81	44	75	75	50	60	72	13	73	73	92	92	92	49	53	49	49	49	71	71	65	65	65	65	73	73	80	80	80	91	68	44	82	50	76	63	63	63	63	47	95	26	26	57	57	57	97	62	62	62	13	13	13	70	70	81	43	52	51	51	57	57	57	62	48	56	56	56	0	1	54	54	54	54	96	96	96	59	56	52	52	58	72	57	57	46	52	52	52	52	50	62	62	62	62	40	40	58	55	60	60	17	26	44	44	44	44	49	53	53	53
49	65	79	48	48	48	85	85	85	44	80	91	91	26	86	100	47	60	51	51	68	68	81	81	44	75	75	50	60	72	13	73	73	92	92	92	49	53	49	49	49	71	71	65	65	65	65	73	73	80	80	80	91	68	44	82	50	76	63	63	63	63	47	95	26	26	57	57	57	97	62	62	62	13	13	13	70	70	81	43	52	51	51	57	57	57	62	48	56	56	56	1	0	54	54	54	54	96	96	96	59	56	52	52	58	72	57	57	46	52	52	52	52	50	62	62	62	62	40	40	58	55	60	60	17	26	44	44	44	44	49	53	53	53
36	65	102	67	67	67	113	113	113	27	103	83	83	31	114	97	82	89	70	70	68	68	33	33	56	103	103	13	31	77	42	72	72	130	130	130	68	83	66	66	66	23	23	69	69	69	69	25	25	103	103	103	93	70	26	76	28	75	76	76	76	76	36	95	75	75	93	93	93	98	77	77	77	49	49	49	22	22	73	26	7	70	70	10	10	10	92	81	60	60	60	54	54	0	1	1	1	101	101	101	53	55	39	39	56	70	51	51	18	59	59	59	59	48	66	66	66	66	20	20	88	59	74	74	37	31	27	27	27	27	36	89	89	89
36	65	102	67	67	67	113	113	113	27	103	83	83	31	114	97	82	89	70	70	68	68	33	33	56	103	103	13	31	77	42	72	72	130	130	130	68	83	66	66	66	23	23	69	69	69	69	25	25	103	103	103	93	70	26	76	28	75	76	76	76	76	36	95	75	75	93	93	93	98	77	77	77	49	49	49	22	22	73	26	7	70	70	10	10	10	92	81	60	60	60	54	54	1	0	1	1	101	101	101	53	55	39	39	56	70	51	51	18	59	59	59	59	48	66	66	66	66	20	20	88	59	74	74	37	31	27	27	27	27	36	89	89	89
36	65	102	67	67	67	113	113	113	27	103	83	83	31	114	97	82	89	70	70	68	68	33	33	56	103	103	13	31	77	42	72	72	130	130	130	68	83	66	66	66	23	23	69	69	69	69	25	25	103	103	103	93	70	26	76	28	75	76	76	76	76	36	95	75	75	93	93	93	98	77	77	77	49	49	49	22	22	73	26	7	70	70	10	10	10	92	81	60	60	60	54	54	1	1	0	1	101	101	101	53	55	39	39	56	70	51	51	18	59	59	59	59	48	66	66	66	66	20	20	88	59	74	74	37	31	27	27	27	27	36	89	89	89
36	65	102	67	67	67	113	113	113	27	103	83	83	31	114	97	82	89	70	70	68	68	33	33	56	103	103	13	31	77	42	72	72	130	130	130	68	83	66	66	66	23	23	69	69	69	69	25	25	103	103	103	93	70	26	76	28	75	76	76	76	76	36	95	75	75	93	93	93	98	77	77	77	49	49	49	22	22	73	26	7	70	70	10	10	10	92	81	60	60	60	54	54	1	1	1	0	101	101	101	53	55	39	39	56	70	51	51	18	59	59	59	59	48	66	66	66	66	20	20	88	59	74	74	37	31	27	27	27	27	36	89	89	89
67	41	22	54	54	54	32	32	32	92	23	36	36	87	33	25	55	42	51	51	39	39	133	133	56	29	29	92	80	30	103	42	42	53	53	53	53	49	55	55	55	124	124	41	41	41	41	125	125	23	23	23	13	33	92	38	72	38	38	38	38	38	65	24	71	71	45	45	45	20	38	38	38	88	88	88	122	122	40	92	107	51	51	96	96	96	39	54	46	46	46	96	96	101	101	101	101	0	1	1	61	49	70	70	54	45	59	59	90	50	50	50	50	53	43	43	43	43	96	96	44	47	41	41	95	87	92	92	92	92	67	47	47	47
67	41	22	54	54	54	32	32	32	92	23	36	36	87	33	25	55	42	51	51	39	39	133	133	56	29	29	92	80	30	103	42	42	53	53	53	53	49	55	55	55	124	124	41	41	41	41	125	125	23	23	23	13	33	92	38	72	38	38	38	38	38	65	24	71	71	45	45	45	20	38	38	38	88	88	88	122	122	40	92	107	51	51	96	96	96	39	54	46	46	46	96	96	101	101	101	101	1	0	1	61	49	70	70	54	45	59	59	90	50	50	50	50	53	43	43	43	43	96	96	44	47	41	41	95	87	92	92	92	92	67	47	47	47
67	41	22	54	54	54	32	32	32	92	23	36	36	87	33	25	55	42	51	51	39	39	133	133	56	29	29	92	80	30	103	42	42	53	53	53	53	49	55	55	55	124	124	41	41	41	41	125	125	23	23	23	13	33	92	38	72	38	38	38	38	38	65	24	71	71	45	45	45	20	38	38	38	88	88	88	122	122	40	92	107	51	51	96	96	96	39	54	46	46	46	96	96	101	101	101	101	1	1	0	61	49	70	70	54	45	59	59	90	50	50	50	50	53	43	43	43	43	96	96	44	47	41	41	95	87	92	92	92	92	67	47	47	47
18	24	63	29	29	29	75	75	75	44	64	41	41	43	76	56	44	51	32	32	27	27	85	85	19	65	65	44	22	38	64	27	27	92	92	92	30	44	28	28	28	75	75	30	30	30	30	77	77	64	64	64	54	30	44	35	25	32	37	37	37	37	17	52	42	42	54	54	54	56	38	38	38	49	49	49	74	74	32	44	58	32	32	47	47	47	54	43	22	22	22	59	59	53	53	53	53	61	61	61	0	14	15	15	8	25	2	2	42	20	20	20	20	11	27	27	27	27	48	48	50	21	36	36	52	43	44	44	44	44	18	50	50	50
21	13	51	21	21	21	64	64	64	46	52	35	35	45	65	47	36	43	24	24	15	15	87	87	15	54	54	46	34	26	62	20	20	84	84	84	22	37	20	20	20	78	78	19	19	19	19	80	80	53	53	53	42	18	46	29	26	23	25	25	25	25	19	43	38	38	47	47	47	45	26	26	26	47	47	47	76	76	25	46	61	24	24	50	50	50	46	35	12	12	12	56	56	55	55	55	55	49	49	49	14	0	24	24	7	19	13	13	44	13	13	13	13	7	16	16	16	16	50	50	42	12	24	24	53	45	46	46	46	46	21	43	43	43
3	34	71	37	37	37	83	83	83	30	72	46	46	32	83	60	52	59	40	40	37	37	72	72	25	72	72	31	13	46	52	35	35	99	99	99	37	52	36	36	36	62	62	38	38	38	38	64	64	73	73	73	63	40	30	40	11	40	45	45	45	45	6	58	48	48	62	62	62	62	46	46	46	40	40	40	61	61	36	30	45	40	40	35	35	35	62	51	29	29	29	52	52	39	39	39	39	70	70	70	15	24	0	1	20	33	14	14	28	28	28	28	28	17	35	35	35	35	34	34	58	29	44	44	40	32	30	30	30	30	3	58	58	58
3	34	71	37	37	37	83	83	83	30	72	46	46	32	83	60	52	59	40	40	37	37	72	72	25	72	72	31	13	46	52	35	35	99	99	99	37	52	36	36	36	62	62	38	38	38	38	64	64	73	73	73	63	40	30	40	11	40	45	45	45	45	6	58	48	48	62	62	62	62	46	46	46	40	40	40	61	61	36	30	45	40	40	35	35	35	62	51	29	29	29	52	52	39	39	39	39	70	70	70	15	24	1	0	20	33	14	14	28	28	28	28	28	17	35	35	35	35	34	34	58	29	44	44	40	32	30	30	30	30	3	58	58	58
